0,0,0
1555268551.9574747,99.44970607757568,5
1555268552.5745566,89.09257650375366,5
1555268553.8108995,77.059006690979,5
1555268554.5337846,61.71753406524658,5
1555268554.8419187,89.93079662322998,5
1555268556.0796251,87.53880262374878,5
1555268560.2164948,55.28981685638428,5
1555268560.3211763,55.82137107849121,5
1555268560.425778,54.29213047027588,5
1555268560.5303662,54.06724214553833,5
1555268560.634865,52.80786752700806,5
1555268560.7393398,50.98831653594971,5
1555268560.8439398,49.65534210205078,5
1555268560.9485574,49.5449423789978,5
1555268561.0530553,48.42458963394165,5
1555268561.157453,47.251081466674805,5
1555268561.2619195,47.01801538467407,5
1555268561.3662941,47.06299304962158,5
1555268561.4705951,47.19383716583252,5
1555268561.5749578,47.97072410583496,5
1555268561.679383,47.594547271728516,5
1555268561.7837827,47.67632484436035,5
1555268561.8881238,47.36965894699097,5
1555268561.992458,47.53321409225464,5
1555268562.0968337,47.54139184951782,5
1555268562.201263,48.37961196899414,5
1555268562.3054793,45.38246393203735,5
1555268562.4095914,43.50975751876831,5
1555268562.5136943,41.97642803192139,5
1555268562.6176026,39.79705572128296,5
1555268562.7213714,35.871732234954834,5
1555268562.8250446,35.04986763000488,5
1555268562.9287088,33.43476057052612,5
1555268563.032208,32.052719593048096,5
1555268563.1355624,29.85290288925171,5
1555268563.2390294,28.160107135772705,5
1555268563.3422337,26.344645023345947,5
1555268563.4454463,25.62500238418579,5
1555268563.5486012,25.89486837387085,5
1555268563.6516557,25.498247146606445,5
1555268563.959776,94.71478462219238,5
1555268564.065635,24.063050746917725,5
1555268564.1687164,24.905359745025635,5
1555268564.2716472,24.98304843902588,5
1555268564.3745582,24.725449085235596,5
1555268564.4773905,25.252914428710938,5
1555268564.5805757,29.983747005462646,5
1555268564.6840155,30.56436777114868,5
1555268564.7877927,35.466933250427246,5
1555268564.8917062,37.80168294906616,5
1555268565.1988924,74.88372325897217,5
1555268565.3047874,43.109047412872314,5
1555268565.7200553,51.278626918792725,5
1555268565.8246586,52.529823780059814,5
1555268565.9295318,50.7429838180542,5
1555268566.034206,48.2487678527832,5
1555268566.1388044,46.99757099151611,5
1555268566.2430766,41.59616231918335,5
1555268566.3471875,39.09785747528076,5
1555268566.4510624,34.97626781463623,5
1555268566.5545378,31.525254249572754,5
1555268566.6580365,31.08365535736084,5
1555268566.7614632,31.08774423599243,5
1555268566.8645728,24.8235821723938,5
1555268566.967707,21.200835704803467,5
1555268567.0707235,22.088122367858887,5
1555268567.173685,21.814167499542236,5
1555268567.2767358,21.634256839752197,5
1555268567.379649,22.905898094177246,5
1555268567.482461,21.536123752593994,5
1555268567.5857499,28.429973125457764,5
1555268567.6894212,35.04986763000488,5
1555268568.1038427,56.34474754333496,5
1555268568.5203931,57.09301233291626,5
1555268568.6246915,49.05427694320679,5
1555268568.7291248,45.91810703277588,5
1555268568.8332138,41.48167371749878,5
1555268568.9373643,42.25856065750122,5
1555268569.0411737,37.670838832855225,5
1555268569.145068,38.43545913696289,5
1555268569.2487307,34.440624713897705,5
1555268569.3521435,30.776989459991455,5
1555268569.4558372,34.87813472747803,5
1555268569.5590959,26.9170880317688,5
1555268569.6622515,22.30074405670166,5
1555268570.0739233,21.335768699645996,5
1555268570.1769245,27.767574787139893,5
1555268570.2797782,23.069453239440918,5
1555268570.382455,22.16581106185913,5
1555268570.4851317,21.75283432006836,5
1555268570.587888,21.920478343963623,5
1555268570.690716,21.736478805541992,5
1555268570.7935438,21.82643413543701,5
1555268570.8963957,22.611498832702637,5
1555268570.999553,27.42410898208618,5
1555268571.10289,29.49308156967163,5
1555268571.5139856,21.180391311645508,5
1555268571.616577,20.902347564697266,5
1555268571.7193155,21.87141180038452,5
1555268571.8220346,23.269808292388916,5
1555268571.9247193,22.582876682281494,5
1555268572.0275207,22.57061004638672,5
1555268572.130484,23.89131784439087,5
1555268572.2333012,21.601545810699463,5
1555268572.3365486,26.749444007873535,5
1555268572.44035,37.102484703063965,5
1555268572.7477674,77.79909372329712,5
1555268572.853726,38.8811469078064,5
1555268572.957668,44.15171146392822,5
1555268573.0621018,51.51987075805664,5
1555268573.4780622,56.84767961502075,5
1555268573.5831387,57.77585506439209,5
1555268573.6879337,54.230797290802,5
1555268573.792607,51.79791450500488,5
1555268573.8972118,50.95560550689697,5
1555268574.0015652,46.60094976425171,5
1555268574.1057796,44.18442249298096,5
1555268574.209861,42.14407205581665,5
1555268574.3135912,36.125242710113525,5
1555268574.4174836,38.75030279159546,5
1555268574.520734,27.211487293243408,5
1555268574.624065,25.543224811553955,5
1555268574.7272289,24.85220432281494,5
1555268574.830424,26.226067543029785,5
1555268574.9335032,24.696826934814453,5
1555268575.037003,31.754231452941895,5
1555268575.1409905,40.267276763916016,5
1555268575.4485774,84.30858850479126,5
1555268575.554442,46.363794803619385,5
1555268575.9672363,34.55920219421387,5
1555268576.0706422,35.143911838531494,5
1555268576.483237,34.166669845581055,5
1555268576.5867667,37.082040309906006,5
1555268576.6904397,38.738036155700684,5
1555268576.7941675,39.72345590591431,5
